sourceId,targetId
emr|dbo|ENCOUNTER_VISIT_REASONS,emr|dbo|ENCOUNTER_VISIT_REASONS|CM_CT_OWNER_ID
emr|dbo|ENCOUNTER_VISIT_REASONS,emr|dbo|ENCOUNTER_VISIT_REASONS|COMMENTS
emr|dbo|ENCOUNTER_VISIT_REASONS,emr|dbo|ENCOUNTER_VISIT_REASONS|CONTACT_DATE
emr|dbo|ENCOUNTER_VISIT_REASONS,emr|dbo|ENCOUNTER_VISIT_REASONS|ENCOUNTER_ID
emr|dbo|ENCOUNTER_VISIT_REASONS,emr|dbo|ENCOUNTER_VISIT_REASONS|ENC_REASON_ID
emr|dbo|ENCOUNTER_VISIT_REASONS,emr|dbo|ENCOUNTER_VISIT_REASONS|ENC_REASON_NAME
emr|dbo|ENCOUNTER_VISIT_REASONS,emr|dbo|ENCOUNTER_VISIT_REASONS|ENC_REASON_OTHER
emr|dbo|ENCOUNTER_VISIT_REASONS,emr|dbo|ENCOUNTER_VISIT_REASONS|LINE
emr|dbo|ENCOUNTER_VISIT_REASONS,emr|dbo|ENCOUNTER_VISIT_REASONS|PATIENT_ENC_DATE_REAL
emr|dbo|ENCOUNTER_VISIT_REASONS,emr|dbo|ENCOUNTER_VISIT_REASONS|PATIENT_ID
emr|dbo|ENCOUNTER_VISIT_REASONS,emr|dbo|ENCOUNTER_VISIT_REASONS|RFV_ONSET_DT
emr|dbo|ENCOUNTER_VISIT_REASONS,emr|dbo|ENCOUNTER_VISIT_REASONS|_SURROGATEKEY
emr|dbo|FLOWSHEET_MEASUREMENTS,emr|dbo|FLOWSHEET_MEASUREMENTS|ABNORMAL_CODE
emr|dbo|FLOWSHEET_MEASUREMENTS,emr|dbo|FLOWSHEET_MEASUREMENTS|ABNORMAL_TYPE_CODE
emr|dbo|FLOWSHEET_MEASUREMENTS,emr|dbo|FLOWSHEET_MEASUREMENTS|AUTOVALIDATE_FLAG
emr|dbo|FLOWSHEET_MEASUREMENTS,emr|dbo|FLOWSHEET_MEASUREMENTS|CAPTURE_DEVICE_ID
emr|dbo|FLOWSHEET_MEASUREMENTS,emr|dbo|FLOWSHEET_MEASUREMENTS|CHART_CORR_ID
emr|dbo|FLOWSHEET_MEASUREMENTS,emr|dbo|FLOWSHEET_MEASUREMENTS|CLIENT_APP_TARGET_CODE
emr|dbo|FLOWSHEET_MEASUREMENTS,emr|dbo|FLOWSHEET_MEASUREMENTS|CM_LOG_OWNER_ID
emr|dbo|FLOWSHEET_MEASUREMENTS,emr|dbo|FLOWSHEET_MEASUREMENTS|CM_PHY_OWNER_ID
emr|dbo|FLOWSHEET_MEASUREMENTS,emr|dbo|FLOWSHEET_MEASUREMENTS|DOCUMENTATION_SOURCE_CODE
emr|dbo|FLOWSHEET_MEASUREMENTS,emr|dbo|FLOWSHEET_MEASUREMENTS|DOCUMENTING_INPATIENT_DATA_ID
emr|dbo|FLOWSHEET_MEASUREMENTS,emr|dbo|FLOWSHEET_MEASUREMENTS|DOC_METHOD_CODE
emr|dbo|FLOWSHEET_MEASUREMENTS,emr|dbo|FLOWSHEET_MEASUREMENTS|EDITED_LINE
emr|dbo|FLOWSHEET_MEASUREMENTS,emr|dbo|FLOWSHEET_MEASUREMENTS|ENTRY_TIME
emr|dbo|FLOWSHEET_MEASUREMENTS,emr|dbo|FLOWSHEET_MEASUREMENTS|ENTRY_USER_ID
emr|dbo|FLOWSHEET_MEASUREMENTS,emr|dbo|FLOWSHEET_MEASUREMENTS|EXCLUDED_FLAG
emr|dbo|FLOWSHEET_MEASUREMENTS,emr|dbo|FLOWSHEET_MEASUREMENTS|FLO_CATEGORY_INI
emr|dbo|FLOWSHEET_MEASUREMENTS,emr|dbo|FLOWSHEET_MEASUREMENTS|FLO_CATEGORY_ITEM
emr|dbo|FLOWSHEET_MEASUREMENTS,emr|dbo|FLOWSHEET_MEASUREMENTS|FLO_CATEGORY_VALUE
emr|dbo|FLOWSHEET_MEASUREMENTS,emr|dbo|FLOWSHEET_MEASUREMENTS|FLO_CNCT_DATE_REAL
emr|dbo|FLOWSHEET_MEASUREMENTS,emr|dbo|FLOWSHEET_MEASUREMENTS|FLO_DAT_USED
emr|dbo|FLOWSHEET_MEASUREMENTS,emr|dbo|FLOWSHEET_MEASUREMENTS|FLO_MEAS_ID
emr|dbo|FLOWSHEET_MEASUREMENTS,emr|dbo|FLOWSHEET_MEASUREMENTS|FLO_NETWORKED_INI
emr|dbo|FLOWSHEET_MEASUREMENTS,emr|dbo|FLOWSHEET_MEASUREMENTS|FLT_ID
emr|dbo|FLOWSHEET_MEASUREMENTS,emr|dbo|FLOWSHEET_MEASUREMENTS|FSD_ID
emr|dbo|FLOWSHEET_MEASUREMENTS,emr|dbo|FLOWSHEET_MEASUREMENTS|INSTANT_PENDED_DTTM
emr|dbo|FLOWSHEET_MEASUREMENTS,emr|dbo|FLOWSHEET_MEASUREMENTS|IP_SIGNIFICANT_FLAG
emr|dbo|FLOWSHEET_MEASUREMENTS,emr|dbo|FLOWSHEET_MEASUREMENTS|ISACCEPTED_FLAG
emr|dbo|FLOWSHEET_MEASUREMENTS,emr|dbo|FLOWSHEET_MEASUREMENTS|IS_FROM_SPEECH_FLAG
emr|dbo|FLOWSHEET_MEASUREMENTS,emr|dbo|FLOWSHEET_MEASUREMENTS|LINE
emr|dbo|FLOWSHEET_MEASUREMENTS,emr|dbo|FLOWSHEET_MEASUREMENTS|MACRO_RECORD_ID
emr|dbo|FLOWSHEET_MEASUREMENTS,emr|dbo|FLOWSHEET_MEASUREMENTS|MEAS_COMMENT
emr|dbo|FLOWSHEET_MEASUREMENTS,emr|dbo|FLOWSHEET_MEASUREMENTS|MEAS_LOCATION
emr|dbo|FLOWSHEET_MEASUREMENTS,emr|dbo|FLOWSHEET_MEASUREMENTS|MEAS_VALUE
emr|dbo|FLOWSHEET_MEASUREMENTS,emr|dbo|FLOWSHEET_MEASUREMENTS|MYPT_ID
emr|dbo|FLOWSHEET_MEASUREMENTS,emr|dbo|FLOWSHEET_MEASUREMENTS|NEEDS_COSIGN_CODE
emr|dbo|FLOWSHEET_MEASUREMENTS,emr|dbo|FLOWSHEET_MEASUREMENTS|OCCURANCE
emr|dbo|FLOWSHEET_MEASUREMENTS,emr|dbo|FLOWSHEET_MEASUREMENTS|PATIENT_REPORTED_STATUS_CODE
emr|dbo|FLOWSHEET_MEASUREMENTS,emr|dbo|FLOWSHEET_MEASUREMENTS|RECEIVED_INSTANT
emr|dbo|FLOWSHEET_MEASUREMENTS,emr|dbo|FLOWSHEET_MEASUREMENTS|RECORDED_TIME
emr|dbo|FLOWSHEET_MEASUREMENTS,emr|dbo|FLOWSHEET_MEASUREMENTS|SPEECH_ENTERED_METHOD_CODE
emr|dbo|FLOWSHEET_MEASUREMENTS,emr|dbo|FLOWSHEET_MEASUREMENTS|TAKEN_USER_ID
emr|dbo|FLOWSHEET_MEASUREMENTS,emr|dbo|FLOWSHEET_MEASUREMENTS|THRDPRTY_SRC_CODE
emr|dbo|FLOWSHEET_MEASUREMENTS,emr|dbo|FLOWSHEET_MEASUREMENTS|UPDATE_DATE
emr|dbo|FLOWSHEET_MEASUREMENTS,emr|dbo|FLOWSHEET_MEASUREMENTS|USER_PENDED_BY_ID
emr|dbo|FLOWSHEET_MEASUREMENTS,emr|dbo|FLOWSHEET_MEASUREMENTS|_SURROGATEKEY
emr|dbo|FLOWSHEET_RECORDS,emr|dbo|FLOWSHEET_RECORDS|CM_LOG_OWNER_ID
emr|dbo|FLOWSHEET_RECORDS,emr|dbo|FLOWSHEET_RECORDS|CM_PHY_OWNER_ID
emr|dbo|FLOWSHEET_RECORDS,emr|dbo|FLOWSHEET_RECORDS|DAILY_NET
emr|dbo|FLOWSHEET_RECORDS,emr|dbo|FLOWSHEET_RECORDS|FSD_ID
emr|dbo|FLOWSHEET_RECORDS,emr|dbo|FLOWSHEET_RECORDS|INPATIENT_DATA_ID
emr|dbo|FLOWSHEET_RECORDS,emr|dbo|FLOWSHEET_RECORDS|PATIENT_ID
emr|dbo|FLOWSHEET_RECORDS,emr|dbo|FLOWSHEET_RECORDS|RECORD_DATE
emr|dbo|FLOWSHEET_RECORDS,emr|dbo|FLOWSHEET_RECORDS|REC_ARCHIVED_FLAG
emr|dbo|FLOWSHEET_RECORDS,emr|dbo|FLOWSHEET_RECORDS|UNVERIFIED_DAILY_NET
emr|dbo|FLOWSHEET_RECORDS,emr|dbo|FLOWSHEET_RECORDS|UPDATE_DATE
emr|dbo|GROUPER_COMPILED_LIST,emr|dbo|GROUPER_COMPILED_LIST|BASE_GROUPER_ID
emr|dbo|GROUPER_COMPILED_LIST,emr|dbo|GROUPER_COMPILED_LIST|CM_LOG_OWNER_ID
emr|dbo|GROUPER_COMPILED_LIST,emr|dbo|GROUPER_COMPILED_LIST|CM_PHY_OWNER_ID
emr|dbo|GROUPER_COMPILED_LIST,emr|dbo|GROUPER_COMPILED_LIST|COMPILED_CONTEXT
emr|dbo|GROUPER_COMPILED_LIST,emr|dbo|GROUPER_COMPILED_LIST|COMPILED_GROUPER_ID
emr|dbo|GROUPER_COMPILED_LIST,emr|dbo|GROUPER_COMPILED_LIST|GROUPER_RECORDS_NUMERIC_ID
emr|dbo|GROUPER_COMPILED_LIST,emr|dbo|GROUPER_COMPILED_LIST|GROUPER_RECORDS_VARCHAR_ID
emr|dbo|GROUPER_COMPILED_LIST,emr|dbo|GROUPER_COMPILED_LIST|LINE
emr|dbo|GROUPER_COMPILED_LIST,emr|dbo|GROUPER_COMPILED_LIST|_SURROGATEKEY
emr|dbo|GROUPER_GROUPS,emr|dbo|GROUPER_GROUPS|CM_LOG_OWNER_ID
emr|dbo|GROUPER_GROUPS,emr|dbo|GROUPER_GROUPS|CM_PHY_OWNER_ID
emr|dbo|GROUPER_GROUPS,emr|dbo|GROUPER_GROUPS|GROUPER_ID
emr|dbo|GROUPER_GROUPS,emr|dbo|GROUPER_GROUPS|GROUPER_LIST
emr|dbo|GROUPER_GROUPS,emr|dbo|GROUPER_GROUPS|LINE
emr|dbo|GROUPER_MED_RECORDS,emr|dbo|GROUPER_MED_RECORDS|CM_LOG_OWNER_ID
emr|dbo|GROUPER_MED_RECORDS,emr|dbo|GROUPER_MED_RECORDS|CM_PHY_OWNER_ID
emr|dbo|GROUPER_MED_RECORDS,emr|dbo|GROUPER_MED_RECORDS|EXP_MEDS_LIST_ID
emr|dbo|GROUPER_MED_RECORDS,emr|dbo|GROUPER_MED_RECORDS|GROUPER_ID
emr|dbo|GROUPER_MED_RECORDS,emr|dbo|GROUPER_MED_RECORDS|LINE
emr|dbo|GROUPER_TERMINOLOGY,emr|dbo|GROUPER_TERMINOLOGY|CM_LOG_OWNER_ID
emr|dbo|GROUPER_TERMINOLOGY,emr|dbo|GROUPER_TERMINOLOGY|CM_PHY_OWNER_ID
emr|dbo|GROUPER_TERMINOLOGY,emr|dbo|GROUPER_TERMINOLOGY|CODE
emr|dbo|GROUPER_TERMINOLOGY,emr|dbo|GROUPER_TERMINOLOGY|CODE_SYSTEM_CODE
emr|dbo|GROUPER_TERMINOLOGY,emr|dbo|GROUPER_TERMINOLOGY|GROUPER_ID
emr|dbo|GROUPER_TERMINOLOGY,emr|dbo|GROUPER_TERMINOLOGY|HEDIS_MED_BRAND_NAME
emr|dbo|GROUPER_TERMINOLOGY,emr|dbo|GROUPER_TERMINOLOGY|HEDIS_MED_DRUG_CLASS
emr|dbo|GROUPER_TERMINOLOGY,emr|dbo|GROUPER_TERMINOLOGY|HEDIS_MED_GENERIC_NAME
emr|dbo|GROUPER_TERMINOLOGY,emr|dbo|GROUPER_TERMINOLOGY|HEDIS_MED_PACKAGE_SIZE
emr|dbo|GROUPER_TERMINOLOGY,emr|dbo|GROUPER_TERMINOLOGY|HEDIS_MED_ROUTE
emr|dbo|GROUPER_TERMINOLOGY,emr|dbo|GROUPER_TERMINOLOGY|HEDIS_MED_UNIT
emr|dbo|GROUPER_TERMINOLOGY,emr|dbo|GROUPER_TERMINOLOGY|LINE
emr|dbo|GROUPER_TERMINOLOGY,emr|dbo|GROUPER_TERMINOLOGY|MED_STRENGTH
emr|dbo|GROUPER_TERMINOLOGY,emr|dbo|GROUPER_TERMINOLOGY|PQA_MED_ATTR_TYPE
emr|dbo|GROUPER_TERMINOLOGY,emr|dbo|GROUPER_TERMINOLOGY|PQA_MED_ATTR_VALUE
emr|dbo|GROUPER_TERMINOLOGY,emr|dbo|GROUPER_TERMINOLOGY|_SURROGATEKEY
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|ABSTRACT_USER_ID
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|ACCT_BASECLS_HA_CODE
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|ACCT_BILLED_DATE
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|ACCT_BILLSTS_HA_CODE
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|ACCT_CLASS_HA_CODE
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|ACCT_CLOSE_DATE
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|ACCT_FIN_CLASS_CODE
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|ACCT_FOLLOWUP_DT
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|ACCT_NOTIFICTN_DT
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|ACCT_SLFPYST_HA_CODE
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|ACCT_TYPE_HA_CODE
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|ACCT_ZERO_BAL_DT
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|ADMISSION_SOURCE_CODE
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|ADMISSION_TYPE_CODE
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|ADMIT_CATEGORY_CODE
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|ADMIT_DX_TEXT
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|ADM_DATE_TIME
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|ADM_DEPARMENT_ID
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|ADM_LOC_ID
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|ADM_PRIORITY
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|ADM_PROV_ID
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|APGAR_1_MIN
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|APGAR_5_MIN
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|ARCHIVED_DATE
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|ARCHIVE_ID
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|ASSOC_AUTHCERT_ID
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|ATTENDING_PROV_ID
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|AUTOPSY_DONE_FLAG
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|AUTOPSY_PROV_ID
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|BAD_DEBT_AGENCY_ID
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|BAD_DEBT_BUCKET_ID
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|BASE_INV_NUM
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|BILL_DRG_AMLOS
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|BILL_DRG_GMLOS
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|BILL_DRG_IDTYPE_ID
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|BILL_DRG_LONG_LOS
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|BILL_DRG_MDC_VAL
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|BILL_DRG_PS
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|BILL_DRG_ROM
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|BILL_DRG_SHORT_LOS
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|BILL_DRG_WEIGHT
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|BILL_NOTE_EXP_DATE
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|BIRTH_CERT_SENT_FLAG
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|BIRTH_WEIGHT
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|CASE_MIX_GRP_CODE
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|CLAIM_ID
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|CLAIM_USER_CHNG_FLAG
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|CM_LOG_OWNER_ID
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|CM_PHY_OWNER_ID
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|CODER_INITIALS
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|CODE_BLUE_YNU
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|CODING_DATETIME
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|CODING_STATUS_CODE
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|CODING_STS_USER_ID
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|COLL_GRPR_HA_CODE
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|COMBINE_ACCT_ID
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|COMBINE_COMMENT
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|COMBINE_DATE_TIME
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|COMBINE_USER_ID
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|COMPLETION_DT_TM
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|COMPLETN_STS_HA_CODE
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|CORONER_CASE_FLAG
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|COVERAGE_ID
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|CPT_CD_NEW_INFO_FLAG
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|CVG_LIST_SELECT_FLAG
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|DEATH_TYPE_CODE
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|DELIVERY_DATE_TIME
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|DELIVER_PROV_ID
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|DISCHARGE_WEIGHT
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|DISCH_DATE_TIME
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|DISCH_DEPT_ID
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|DISCH_DESTIN_HA_CODE
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|DISCH_LOC_ID
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|DISCH_TO
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|DNB_DATE
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|DRG_EXPECTED_REIMB
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|ER_ADMIT_DATE_TIME
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|ER_ADMIT_SRC_HA_CODE
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|ER_ADMIT_TYP_HA_CODE
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|ER_DSCHG_DATE_TIME
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|ER_PAT_STS_HA_CODE
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|EXPIRATION_UNIT_ID
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|EXPIRD_IN_HOUSE_FLAG
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|EXP_NONCVD_CHG_AMT
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|EXP_PAT_LIAB_CMT
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|EXP_TOTAL_CHG_AMT
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|EXP_TOTAL_CHG_CMT
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|EXTRACT_DATETIME
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|FAILED_VBAC_FLAG
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|FINAL_DRG_ID
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|FIRST_BILLED_DATE
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|FOLLOW_UP
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|FRST_DET_BILL_DATE
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|FRST_DMND_STMT_DT
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|FRST_STMT_DATE
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|GESTATIONAL_AGE
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|GEST_AGE_BABY
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|GRAVIDA
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|GUARANTOR_ID
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|GUAR_ADDR_1
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|GUAR_ADDR_2
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|GUAR_CITY
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|GUAR_COUNTRY_CODE
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|GUAR_COUNTY_CODE
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|GUAR_DOB
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|GUAR_HM_PHONE
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|GUAR_NAME
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|GUAR_SEX_CODE
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|GUAR_SSN
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|GUAR_STATE_CODE
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|GUAR_WK_PHONE
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|GUAR_ZIP
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|HIGH_RISK_YNU
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|HOLD_STATUS_CODE
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|HOM_RPT_FLG_YN
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|HOSPICE_INDICATOR
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|HOSPITAL_ACCOUNT_ID
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|HOSPITAL_ACCOUNT_NAME
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|INIT_CODING_DATE
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|INSTRUCT_GIVEN_YNU
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|INST_OF_UPDATE
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|INV_NUM_SEQ_CTR
emr|dbo|HOSPITAL_ACCOUNTS,emr|dbo|HOSPITAL_ACCOUNTS|IS_ACTIVE_FLAG
